K,value
312,227.5039
312,271.9609
312,255.9922
312,262.6094
312,239.3047
312,262.5312
312,231.8906
312,208.1250
312,264.3125
312,256.6406
312,231.5625
312,222.3750
312,273.0156
312,254.8750
312,250.6484
312,255.5312
312,233.6562
312,273.6953
312,241.3125
312,247.6641
312,275.1094
312,260.1719
312,223.2344
312,281.8047
312,285.0469
312,270.9219
312,228.3906
312,244.8750
312,243.4062
312,261.0234
312,282.0703
312,271.4609
312,287.7031
312,234.1797
312,287.9219
312,221.6562
312,235.6094
312,260.0781
312,237.6250
312,253.9375
312,309.9609
312,242.5781
312,251.1719
312,249.7344
312,226.4766
312,301.3750
312,283.6328
312,271.8281
312,287.7031
312,274.8359
312,240.2031
312,268.5703
312,294.6406
312,267.1484
312,231.2969
312,270.3828
312,235.1641
312,240.2344
312,293.2812
312,216.3125
312,209.3652
312,230.0645
312,258.1719
312,234.9570
312,249.2422
312,237.3887
312,221.2402
312,263.1680
312,262.2363
312,217.4805
336,248.2422
336,243.6562
336,215.2500
336,241.8359
336,274.2891
336,239.1406
336,255.7090
336,224.4980
336,277.6953
336,257.1816
336,248.9946
336,247.0840
336,253.6484
336,248.1895
336,285.4609
336,253.0547
336,254.1426
336,259.6992
336,270.6250
336,271.9004
336,197.6875
336,266.9302
336,243.0645
336,284.6582
336,256.1445
336,301.4097
336,245.7031
336,260.5449
336,248.8027
336,269.6230
336,256.6406
336,249.3184
336,261.1914
336,241.3340
336,277.6523
336,243.0078
336,257.8770
336,256.0879
336,300.1660
336,287.0352
336,260.2480
336,223.4160
336,268.0605
336,255.4883
336,257.7031
336,228.2090
336,253.5156
336,250.0312
336,252.0488
336,256.3105
336,270.3359
336,232.0664
336,223.2817
336,235.3994
336,239.6406
336,262.2607
336,231.8286
336,218.1919
336,267.3916
336,275.5864
336,220.5273
336,287.6919
336,269.6177
336,266.2817
336,238.4741
336,266.0898
336,254.7749
336,278.0884
336,261.3345
336,239.8979
336,247.8691
336,232.0347
336,270.0815
336,226.2202
336,257.1582
336,241.7183
336,219.1455
336,233.9414
336,254.2910
336,275.2676
336,252.2734
336,262.1055
336,237.7949
336,265.1953
336,283.4492
336,259.6289
336,238.4082
336,272.7012
336,260.5273
336,285.4707
336,272.1797
336,255.4297
336,286.6797
336,237.6875
336,241.5938
336,273.4141
336,245.7891
336,250.3594
336,267.2344
336,218.0234
336,249.5078
336,238.8750
336,262.7734
336,224.9375
336,231.8438
336,279.2344
336,252.6250
336,267.2812
336,306.5391
336,249.5391
336,235.4531
336,259.8125
336,234.5859
336,243.2812
336,272.7422
336,258.1875
336,251.3672
336,222.9609
336,275.7344
336,241.4766
336,242.5859
336,239.1406
336,236.5312
336,276.8125
336,219.8828
336,288.2031
336,220.6719
336,278.3438
336,268.0938
336,246.1875
336,205.8906
336,262.2344
336,266.2656
336,249.3906
336,245.4531
336,281.6172
336,243.3984
336,239.1406
336,257.0547
336,230.2891
336,318.8750
336,245.1016
336,278.5703
336,262.0234
336,304.0469
336,244.0703
336,256.7422
336,242.2578
336,275.6406
336,239.1973
336,316.9766
336,247.8809
336,261.9043
336,253.4453
336,250.5332
336,278.0273
336,292.6953
336,252.1523
336,239.3750
360,247.6172
360,250.5156
360,243.7344
360,251.3438
360,251.6172
360,250.1641
360,269.0000
360,278.6055
360,287.4941
360,274.7378
360,248.4136
360,258.5117
360,278.8496
360,256.4316
360,232.3027
360,240.4883
360,265.1895
360,258.2305
360,234.4551
360,223.6738
360,241.1914
360,252.9941
360,253.3809
360,272.6367
360,247.7812
360,254.8257
360,234.1387
360,288.2324
360,272.8379
360,247.4902
360,232.1055
360,271.1367
360,230.6973
360,262.5977
360,236.4941
360,221.9219
360,266.1523
360,303.1094
360,308.8574
360,232.2148
360,274.0000
360,260.5879
360,257.9727
360,256.6621
360,281.4121
360,231.5156
360,277.3965
360,232.7832
360,242.2949
360,260.3789
360,237.6992
360,253.9414
360,262.2500
360,259.9243
360,237.7373
360,264.5278
360,236.6133
360,266.8335
360,284.0054
360,273.7505
360,244.1133
360,233.0830
360,238.1958
360,249.3457
360,266.7354
360,257.6587
360,234.9307
360,289.3301
360,241.0786
360,275.7808
360,298.4004
360,246.1206
360,247.8276
360,225.4775
360,224.2354
360,250.7700
360,262.2183
360,254.3184
360,237.4141
360,272.7715
360,255.1016
360,251.3223
360,238.3281
360,255.0566
360,248.3809
360,265.9355
360,213.0176
360,262.8203
360,265.3047
360,259.7930
360,281.3281
360,242.3359
360,255.4375
360,273.7422
360,293.8281
360,293.5781
360,260.7344
360,234.8359
360,224.1094
360,251.6250
360,280.5938
360,266.3125
360,239.9062
360,243.6172
360,253.9297
360,274.8828
360,210.9453
360,292.4766
360,239.9922
360,203.4219
360,233.1406
360,265.4219
360,272.4453
360,265.6875
360,243.6328
360,227.8984
360,251.2188
360,289.5391
360,268.7734
360,250.7422
360,253.6250
360,250.1641
360,254.4922
360,238.4062
360,268.5547
360,232.3203
360,264.8750
360,221.8203
360,236.2734
360,260.7656
360,234.9844
360,244.4531
360,262.0859
360,202.3203
360,262.7656
360,275.0859
360,252.8125
360,250.1641
360,259.1016
360,257.7656
360,244.3047
360,282.2578
360,221.1562
360,200.8125
360,239.1562
360,253.2422
360,260.3672
360,269.2891
360,245.6250
360,249.9590
360,244.4688
360,263.2344
360,256.2832
360,258.1914
360,263.3477
360,288.0879
360,269.2422
360,258.6426
360,232.6523
384,290.6484
384,246.1797
384,249.0938
384,228.3750
384,322.1797
384,262.6797
384,217.3770
384,274.8809
384,230.9258
384,320.7168
384,267.1362
384,243.8418
384,248.1230
384,287.7246
384,260.3418
384,280.2676
384,253.5430
384,276.7559
384,267.1992
384,248.4336
384,245.3672
384,210.6904
384,246.3574
384,242.3789
384,242.1504
384,248.0259
384,251.3320
384,240.7656
384,267.4746
384,297.8555
384,244.3379
384,292.5996
384,249.2227
384,223.1562
384,253.8711
384,227.2930
384,243.4961
384,215.7617
384,238.9238
384,293.5547
384,278.9023
384,288.1621
384,261.9297
384,304.1113
384,258.6758
384,230.5449
384,244.7695
384,274.4102
384,263.9121
384,282.7520
384,243.5312
384,285.6328
384,263.9897
384,270.9536
384,249.4570
384,238.5942
384,253.2817
384,283.5010
384,236.3706
384,204.9893
384,227.7412
384,238.0161
384,247.5244
384,274.0928
384,242.3135
384,216.9873
384,247.2720
384,242.4609
384,277.3486
384,289.4277
384,285.1299
384,244.8716
384,240.3013
384,247.5420
384,260.4893
384,250.5981
384,238.5347
384,252.4355
384,268.1699
384,277.5625
384,284.4375
384,223.4180
384,243.8184
384,234.2812
384,275.4453
384,267.9219
384,299.9355
384,268.1777
384,236.3887
384,243.3652
384,256.6172
384,274.5156
384,241.8594
384,228.2891
384,306.4531
384,258.9922
384,252.6406
384,280.1953
384,289.3594
384,206.2188
384,245.4844
384,245.4922
384,268.2031
384,240.8203
384,258.7344
384,274.5703
384,243.1406
384,241.2344
384,236.8359
384,258.1328
384,224.7734
384,258.3984
384,246.3594
384,276.1484
384,267.1484
384,268.1719
384,272.7031
384,267.2266
384,220.0156
384,238.3125
384,280.7734
384,262.6797
384,210.1328
384,252.0078
384,254.5234
384,246.7500
384,251.0547
384,286.8516
384,225.3906
384,257.5312
384,309.3828
384,260.2188
384,246.9375
384,292.1094
384,250.7109
384,221.9766
384,257.7891
384,262.6797
384,236.2812
384,229.1406
384,228.6641
384,259.2734
384,239.7578
384,270.6094
384,251.5938
384,250.1875
384,236.8281
384,282.4922
384,245.0312
384,226.4922
384,279.8691
384,249.1895
384,244.2344
384,241.3320
384,246.0352
384,281.8145
384,247.5254
384,255.2227
384,273.9277
