K,value
312,0.013156
312,0.025155
312,0.024960
312,0.000390
312,0.004447
312,0.023552
312,0.027128
312,0.007487
312,0.030973
312,0.000442
312,0.002876
312,0.011818
312,0.029133
312,0.013570
312,0.023818
312,0.018311
312,0.025591
312,0.010036
312,0.028351
312,0.000867
312,0.011144
312,0.011968
312,0.054346
312,0.002221
312,0.010676
312,0.015472
312,0.009293
312,0.003630
312,0.021541
312,0.008661
312,0.010101
312,0.006849
312,0.036417
312,0.010342
312,0.003528
312,0.009277
312,0.032404
312,0.001907
312,0.010565
312,0.000240
312,0.007902
312,0.014611
312,0.003197
312,0.012499
312,0.014160
312,0.023033
312,0.005618
312,0.006420
312,0.002523
312,0.016190
312,0.015191
312,0.023339
312,0.009202
312,0.005765
312,0.010094
312,0.002238
312,0.027366
312,0.006293
312,0.019325
312,0.024054
312,0.011820
312,0.013906
312,0.028528
312,0.010149
312,0.012825
312,0.010719
312,0.049066
312,0.000217
312,0.026638
336,0.012028
336,0.019929
336,0.009663
336,0.004626
336,0.017573
336,0.014068
336,0.026609
336,0.003398
336,0.041825
336,0.003347
336,0.006486
336,0.026920
336,0.030895
336,0.004926
336,0.029001
336,0.021650
336,0.007252
336,0.002786
336,0.005916
336,0.014555
336,0.012335
336,0.005820
336,0.001240
336,0.008927
336,0.014593
336,0.002316
336,0.002018
336,0.003996
336,0.002733
336,0.007458
336,0.008239
336,0.014493
336,0.016465
336,0.016153
336,0.001282
336,0.006775
336,0.013510
336,0.017677
336,0.025659
336,0.036982
336,0.036259
336,0.012494
336,0.022864
336,0.003578
336,0.002772
336,0.030285
336,0.012374
336,0.012779
336,0.015705
336,0.002071
336,0.017502
336,0.014152
336,0.036241
336,0.024496
336,0.000856
336,0.012707
336,0.000963
336,0.039957
336,0.000952
336,0.022240
336,0.006333
336,0.021057
336,0.010551
336,0.004955
336,0.011470
336,0.040660
336,0.011991
336,0.015828
336,0.006816
336,0.011476
336,0.005909
336,0.011260
336,0.001319
336,0.010870
336,0.000512
336,0.012893
336,0.004890
336,0.008434
336,0.029447
336,0.001259
336,0.017571
336,0.006221
336,0.007777
336,0.001609
336,0.017548
336,0.043048
336,0.014589
336,0.015605
336,0.010843
336,0.003746
336,0.012630
336,0.037780
336,0.013977
336,0.014637
336,0.001544
336,0.025733
336,0.030127
336,0.020514
336,0.018048
336,0.014787
336,0.012562
336,0.005605
336,0.006084
336,0.014992
336,0.016163
336,0.003529
336,0.014873
336,0.001029
336,0.014970
336,0.021335
336,0.024700
336,0.042925
336,0.000222
336,0.011346
336,0.019055
336,0.001678
336,0.016471
336,0.011369
336,0.035250
336,0.014962
336,0.000739
336,0.008444
336,0.035029
336,0.012899
336,0.008040
336,0.015087
336,0.012821
336,0.013117
336,0.006662
336,0.002199
336,0.027452
336,0.019668
336,0.017848
336,0.018729
336,0.009022
336,0.012303
336,0.024392
336,0.011636
336,0.011904
336,0.026843
336,0.030631
336,0.008902
336,0.017288
336,0.015422
336,0.010344
336,0.000258
336,0.035194
336,0.020980
336,0.012789
336,0.011462
336,0.012719
336,0.003488
336,0.015662
336,0.011140
336,0.018492
336,0.029184
336,0.009287
336,0.015111
336,0.011278
360,0.013345
360,0.000361
360,0.004890
360,0.022562
360,0.021492
360,0.005267
360,0.021294
360,0.005243
360,0.008812
360,0.013153
360,0.038355
360,0.012713
360,0.050957
360,0.031890
360,0.007888
360,0.007067
360,0.024609
360,0.012597
360,0.009662
360,0.012859
360,0.005639
360,0.006145
360,0.002989
360,0.018780
360,0.009149
360,0.020345
360,0.010338
360,0.024768
360,0.026715
360,0.027395
360,0.000115
360,0.048258
360,0.017974
360,0.008322
360,0.015161
360,0.010611
360,0.000117
360,0.000198
360,0.009896
360,0.005580
360,0.005327
360,0.024586
360,0.007976
360,0.018848
360,0.029273
360,0.026431
360,0.021800
360,0.037212
360,0.006865
360,0.030404
360,0.014261
360,0.011912
360,0.009138
360,0.021991
360,0.015218
360,0.002902
360,0.012677
360,0.001094
360,0.032208
360,0.016765
360,0.016145
360,0.022810
360,0.023368
360,0.002045
360,0.014256
360,0.010120
360,0.018295
360,0.020877
360,0.030003
360,0.010890
360,0.002373
360,0.005426
360,0.019368
360,0.005104
360,0.005956
360,0.013472
360,0.006372
360,0.011967
360,0.020660
360,0.023413
360,0.049501
360,0.001291
360,0.022517
360,0.007465
360,0.000584
360,0.027558
360,0.022370
360,0.020585
360,0.027477
360,0.005424
360,0.010365
360,0.008319
360,0.016150
360,0.019051
360,0.000679
360,0.000182
360,0.002745
360,0.016206
360,0.030918
360,0.029347
360,0.042875
360,0.050056
360,0.001812
360,0.012190
360,0.030544
360,0.014000
360,0.007618
360,0.007812
360,0.013386
360,0.010505
360,0.021274
360,0.020544
360,0.008299
360,0.000021
360,0.026870
360,0.012565
360,0.022781
360,0.013578
360,0.024242
360,0.002670
360,0.006025
360,0.010966
360,0.005649
360,0.027935
360,0.012083
360,0.013694
360,0.035577
360,0.016103
360,0.008879
360,0.012322
360,0.008249
360,0.016153
360,0.018353
360,0.019061
360,0.011372
360,0.008173
360,0.010909
360,0.009671
360,0.007814
360,0.000945
360,0.047109
360,0.037207
360,0.017253
360,0.006364
360,0.005099
360,0.011513
360,0.028397
360,0.015555
360,0.004987
360,0.023196
360,0.018884
360,0.013921
360,0.007477
360,0.009373
360,0.005927
360,0.033349
360,0.000856
360,0.002081
360,0.003676
384,0.018404
384,0.018292
384,0.000518
384,0.016286
384,0.013173
384,0.001074
384,0.032130
384,0.002211
384,0.004604
384,0.003274
384,0.004725
384,0.014548
384,0.020164
384,0.009911
384,0.021490
384,0.005497
384,0.007564
384,0.019593
384,0.008273
384,0.048399
384,0.009193
384,0.017444
384,0.003376
384,0.000456
384,0.048507
384,0.011248
384,0.002469
384,0.006054
384,0.016685
384,0.006983
384,0.004585
384,0.019756
384,0.000950
384,0.009416
384,0.018461
384,0.004886
384,0.001399
384,0.015511
384,0.009094
384,0.007492
384,0.011099
384,0.005384
384,0.008907
384,0.021517
384,0.022550
384,0.011528
384,0.029355
384,0.013108
384,0.012665
384,0.011338
384,0.005175
384,0.007867
384,0.012247
384,0.000062
384,0.007054
384,0.024260
384,0.006479
384,0.006442
384,0.016185
384,0.000030
384,0.010549
384,0.007987
384,0.001322
384,0.011372
384,0.019595
384,0.011775
384,0.008386
384,0.005502
384,0.014345
384,0.009551
384,0.012856
384,0.002691
384,0.014853
384,0.012535
384,0.008856
384,0.018428
384,0.015612
384,0.013777
384,0.003015
384,0.037583
384,0.011276
384,0.008274
384,0.008547
384,0.001283
384,0.005349
384,0.024400
384,0.036251
384,0.010116
384,0.032649
384,0.023137
384,0.000328
384,0.003979
384,0.005384
384,0.017944
384,0.007289
384,0.001940
384,0.000394
384,0.020929
384,0.005733
384,0.008548
384,0.030229
384,0.006044
384,0.009694
384,0.023251
384,0.014214
384,0.013327
384,0.042334
384,0.017786
384,0.029037
384,0.012331
384,0.000583
384,0.003797
384,0.004367
384,0.004362
384,0.007193
384,0.027651
384,0.000118
384,0.009476
384,0.003526
384,0.004358
384,0.021830
384,0.003252
384,0.007132
384,0.021690
384,0.010882
384,0.026929
384,0.004621
384,0.008119
384,0.010224
384,0.008383
384,0.027393
384,0.011059
384,0.020384
384,0.002216
384,0.011862
384,0.015058
384,0.021879
384,0.002015
384,0.009027
384,0.007275
384,0.008236
384,0.015390
384,0.014832
384,0.011912
384,0.025912
384,0.025238
384,0.009717
384,0.013899
384,0.003830
384,0.003767
384,0.003452
384,0.014119
384,0.008822
384,0.025870
384,0.000450
384,0.010375
384,0.008177
384,0.001229
384,0.010671
