K,value
312,7.997012
312,7.997191
312,7.997090
312,7.997366
312,7.997094
312,7.997442
312,7.997713
312,7.997093
312,7.997174
312,7.997452
312,7.997541
312,7.996986
312,7.997200
312,7.997220
312,7.997200
312,7.997414
312,7.996994
312,7.997330
312,7.997266
312,7.996987
312,7.997140
312,7.997536
312,7.996880
312,7.996874
312,7.997008
312,7.997494
312,7.997292
312,7.997330
312,7.997132
312,7.996908
312,7.997013
312,7.996813
312,7.997419
312,7.996841
312,7.997556
312,7.997410
312,7.997121
312,7.997386
312,7.997208
312,7.996585
312,7.997328
312,7.997232
312,7.997251
312,7.997503
312,7.996687
312,7.996866
312,7.997004
312,7.996813
312,7.996985
312,7.997352
312,7.997040
312,7.996742
312,7.997056
312,7.997454
312,7.997016
312,7.997409
312,7.997358
312,7.996790
312,7.997629
312,7.999422
312,7.999367
312,7.999291
312,7.999355
312,7.999312
312,7.999348
312,7.999391
312,7.999278
312,7.999278
312,7.999401
336,7.997272
336,7.997305
336,7.997628
336,7.997333
336,7.996981
336,7.997368
336,7.999296
336,7.999382
336,7.999237
336,7.999823
336,7.999829
336,7.999321
336,7.999303
336,7.999316
336,7.999214
336,7.999303
336,7.999300
336,7.999285
336,7.999254
336,7.999251
336,7.999455
336,7.999817
336,7.999332
336,7.999218
336,7.999295
336,7.999793
336,7.999326
336,7.999284
336,7.999314
336,7.999258
336,7.999295
336,7.999313
336,7.999281
336,7.999337
336,7.999239
336,7.999329
336,7.999289
336,7.999294
336,7.999174
336,7.999212
336,7.999283
336,7.999385
336,7.999261
336,7.999295
336,7.999292
336,7.999373
336,7.999302
336,7.999311
336,7.999307
336,7.999295
336,7.999257
336,7.999361
336,7.999846
336,7.999838
336,7.999835
336,7.999820
336,7.999840
336,7.999850
336,7.999816
336,7.999810
336,7.999848
336,7.999802
336,7.999814
336,7.999817
336,7.999836
336,7.999817
336,7.999825
336,7.999808
336,7.999820
336,7.999835
336,7.999830
336,7.999841
336,7.999814
336,7.999844
336,7.999823
336,7.999834
336,7.999849
336,7.999357
336,7.999300
336,7.999244
336,7.999305
336,7.999277
336,7.999347
336,7.999268
336,7.999220
336,7.999286
336,7.999345
336,7.999250
336,7.999286
336,7.999214
336,7.997007
336,7.997192
336,7.996850
336,7.997395
336,7.997336
336,7.996994
336,7.997282
336,7.997248
336,7.997046
336,7.997607
336,7.997259
336,7.997374
336,7.997097
336,7.997525
336,7.997451
336,7.996920
336,7.997215
336,7.997048
336,7.996611
336,7.997245
336,7.997419
336,7.997123
336,7.997415
336,7.997328
336,7.997003
336,7.997165
336,7.997226
336,7.997550
336,7.996966
336,7.997341
336,7.997312
336,7.997368
336,7.997391
336,7.996959
336,7.997588
336,7.996799
336,7.997570
336,7.996926
336,7.997052
336,7.997295
336,7.997729
336,7.997100
336,7.997065
336,7.997246
336,7.997300
336,7.996894
336,7.997307
336,7.997368
336,7.997179
336,7.997457
336,7.996495
336,7.997308
336,7.996932
336,7.997110
336,7.996636
336,7.997310
336,7.997174
336,7.997321
336,7.996953
336,7.999344
336,7.999128
336,7.999317
336,7.999280
336,7.999302
336,7.999312
336,7.999232
336,7.999193
336,7.999306
336,7.999341
360,7.997282
360,7.997235
360,7.997298
360,7.997224
360,7.997233
360,7.997237
360,7.999260
360,7.999235
360,7.999208
360,7.999811
360,7.999829
360,7.999289
360,7.999232
360,7.999295
360,7.999359
360,7.999337
360,7.999271
360,7.999289
360,7.999355
360,7.999386
360,7.999337
360,7.999826
360,7.999302
360,7.999249
360,7.999318
360,7.999825
360,7.999357
360,7.999205
360,7.999247
360,7.999318
360,7.999363
360,7.999254
360,7.999365
360,7.999278
360,7.999351
360,7.999389
360,7.999268
360,7.999169
360,7.999148
360,7.999363
360,7.999245
360,7.999282
360,7.999289
360,7.999294
360,7.999226
360,7.999363
360,7.999236
360,7.999360
360,7.999333
360,7.999283
360,7.999346
360,7.999301
360,7.999819
360,7.999821
360,7.999836
360,7.999818
360,7.999837
360,7.999816
360,7.999805
360,7.999812
360,7.999832
360,7.999840
360,7.999836
360,7.999828
360,7.999817
360,7.999823
360,7.999838
360,7.999801
360,7.999834
360,7.999810
360,7.999795
360,7.999831
360,7.999830
360,7.999845
360,7.999846
360,7.999828
360,7.999819
360,7.999301
360,7.999347
360,7.999248
360,7.999300
360,7.999307
360,7.999343
360,7.999297
360,7.999317
360,7.999267
360,7.999416
360,7.999275
360,7.999270
360,7.999286
360,7.996897
360,7.997342
360,7.997185
360,7.996987
360,7.996769
360,7.996774
360,7.997132
360,7.997407
360,7.997533
360,7.997249
360,7.996911
360,7.997062
360,7.997353
360,7.997314
360,7.997204
360,7.996965
360,7.997676
360,7.996785
360,7.997368
360,7.997757
360,7.997435
360,7.997095
360,7.997003
360,7.997083
360,7.997318
360,7.997485
360,7.997233
360,7.996806
360,7.997034
360,7.997241
360,7.997213
360,7.997237
360,7.997215
360,7.997370
360,7.997033
360,7.997452
360,7.997086
360,7.997545
360,7.997411
360,7.997129
360,7.997416
360,7.997310
360,7.997105
360,7.997782
360,7.997094
360,7.996973
360,7.997213
360,7.997237
360,7.997137
360,7.997169
360,7.997300
360,7.996896
360,7.997564
360,7.997789
360,7.997363
360,7.997206
360,7.997125
360,7.997051
360,7.997285
360,7.999310
360,7.999326
360,7.999274
360,7.999293
360,7.999289
360,7.999273
360,7.999206
360,7.999259
360,7.999287
360,7.999360
384,7.996803
384,7.997283
384,7.997270
384,7.997492
384,7.996450
384,7.997105
384,7.999403
384,7.999243
384,7.999364
384,7.999779
384,7.999816
384,7.999330
384,7.999317
384,7.999211
384,7.999284
384,7.999226
384,7.999304
384,7.999240
384,7.999266
384,7.999316
384,7.999325
384,7.999855
384,7.999321
384,7.999334
384,7.999335
384,7.999829
384,7.999307
384,7.999336
384,7.999265
384,7.999181
384,7.999327
384,7.999196
384,7.999314
384,7.999387
384,7.999301
384,7.999374
384,7.999328
384,7.999406
384,7.999343
384,7.999192
384,7.999232
384,7.999205
384,7.999279
384,7.999167
384,7.999289
384,7.999365
384,7.999327
384,7.999245
384,7.999275
384,7.999220
384,7.999331
384,7.999211
384,7.999818
384,7.999814
384,7.999828
384,7.999836
384,7.999826
384,7.999805
384,7.999837
384,7.999859
384,7.999843
384,7.999836
384,7.999830
384,7.999811
384,7.999833
384,7.999851
384,7.999830
384,7.999833
384,7.999809
384,7.999801
384,7.999804
384,7.999831
384,7.999835
384,7.999830
384,7.999821
384,7.999828
384,7.999836
384,7.999305
384,7.999261
384,7.999236
384,7.999216
384,7.999385
384,7.999330
384,7.999356
384,7.999239
384,7.999262
384,7.999174
384,7.999263
384,7.999349
384,7.999331
384,7.997192
384,7.996977
384,7.997355
384,7.997477
384,7.996640
384,7.997145
384,7.997215
384,7.996920
384,7.996814
384,7.997742
384,7.997300
384,7.997289
384,7.997055
384,7.997347
384,7.997161
384,7.996976
384,7.997322
384,7.997331
384,7.997381
384,7.997162
384,7.997530
384,7.997139
384,7.997283
384,7.996966
384,7.997049
384,7.997051
384,7.996998
384,7.997049
384,7.997571
384,7.997373
384,7.996890
384,7.997105
384,7.997681
384,7.997227
384,7.997199
384,7.997262
384,7.997247
384,7.996851
384,7.997528
384,7.997160
384,7.996592
384,7.997143
384,7.997292
384,7.996785
384,7.997239
384,7.997549
384,7.997165
384,7.997105
384,7.997398
384,7.997484
384,7.997484
384,7.997150
384,7.997354
384,7.997001
384,7.997214
384,7.997237
384,7.997387
384,7.996909
384,7.997295
384,7.999377
384,7.999231
384,7.999315
384,7.999326
384,7.999336
384,7.999324
384,7.999224
384,7.999320
384,7.999299
384,7.999245
