K,value
312,8.0918
312,8.1778
312,8.1723
312,8.1714
312,8.1412
312,8.1299
312,8.1499
312,8.1938
312,8.1517
312,8.2411
312,8.2054
312,8.2458
312,8.2098
312,8.1503
312,8.1215
312,8.1532
312,8.7468
312,8.9118
312,8.9033
312,8.9790
312,8.9993
312,8.9485
312,9.0042
312,9.0569
312,9.0119
312,9.1487
312,9.1007
312,9.1619
312,9.1752
312,9.1702
312,9.2245
312,9.2291
312,9.1042
312,9.2236
312,9.1822
312,9.2080
312,9.2097
312,9.1962
312,9.1922
312,9.1964
312,9.1305
312,9.2295
312,9.1973
312,9.2301
312,9.2333
312,9.2584
312,9.2668
312,9.2291
312,9.1410
312,9.3408
312,9.3232
312,8.9730
312,8.9645
312,9.0188
312,9.0289
312,8.9276
312,8.7969
312,9.2245
312,9.2246
312,7.8558
312,7.8638
312,7.8308
312,7.8689
312,7.8594
312,7.8985
312,7.8821
312,7.9145
312,7.9042
312,7.8832
336,10.1673
336,9.2848
336,7.7596
336,7.2962
336,4.9476
336,9.2120
336,9.6544
336,8.2096
336,8.7491
336,8.0072
336,8.7316
336,9.9335
336,8.9714
336,10.1982
336,9.8105
336,9.5992
336,9.1236
336,10.0502
336,10.3151
336,9.8276
336,10.1734
336,6.3334
336,9.2928
336,7.5663
336,4.7624
336,10.1352
336,8.9662
336,9.0438
336,9.1891
336,8.8371
336,10.0000
336,9.6837
336,9.6530
336,9.7540
336,8.6849
336,9.4974
336,9.0186
336,9.4019
336,9.5213
336,7.7488
336,7.7210
336,7.7473
336,7.7031
336,7.7314
336,7.7516
336,7.7139
336,7.7390
336,7.7045
336,7.7515
336,7.5631
336,7.7270
336,7.7353
336,8.7235
336,8.5107
336,8.3706
336,8.5078
336,8.9112
336,9.3789
336,7.9990
336,8.7986
336,6.3055
336,7.4338
336,8.4790
336,7.3673
336,9.2221
336,9.6574
336,9.2112
336,9.4998
336,9.2346
336,8.1785
336,9.6714
336,10.0372
336,10.0930
336,9.1000
336,9.2817
336,8.3759
336,8.2188
336,10.4119
336,5.9425
336,8.2242
336,6.8628
336,7.3891
336,10.3698
336,9.5277
336,7.7220
336,7.7622
336,7.6373
336,7.7238
336,7.7485
336,7.7664
336,8.1445
336,8.1533
336,8.1936
336,8.1413
336,8.1666
336,8.1660
336,8.1976
336,8.1711
336,8.2171
336,8.2179
336,8.2230
336,8.2392
336,8.1775
336,8.1619
336,8.1304
336,8.1939
336,8.7088
336,8.8793
336,8.9804
336,8.9826
336,8.9999
336,8.9486
336,9.0343
336,9.0440
336,8.9654
336,9.1496
336,9.1227
336,9.1479
336,9.1072
336,9.2022
336,9.2064
336,9.2120
336,9.0546
336,9.1398
336,9.2367
336,9.1985
336,9.1940
336,9.1796
336,9.2253
336,9.2014
336,9.1449
336,9.2742
336,9.2095
336,9.2884
336,9.2016
336,9.2051
336,9.2343
336,9.2120
336,9.1477
336,9.3410
336,9.3289
336,8.9715
336,8.9588
336,8.9760
336,8.9551
336,8.9614
336,8.7755
336,9.2356
336,9.2137
336,7.8629
336,7.8851
336,7.8275
336,7.8661
336,7.8529
336,7.8631
336,7.8750
336,7.8999
336,7.9099
336,7.8831
360,10.1688
360,9.2647
360,7.7407
360,7.2636
360,4.9356
360,9.1960
360,9.6254
360,8.1977
360,8.7764
360,7.9987
360,8.7436
360,9.9232
360,8.9734
360,10.1983
360,9.8019
360,9.6108
360,9.1297
360,10.0570
360,10.3266
360,9.8229
360,10.1691
360,6.3338
360,9.3204
360,7.5646
360,4.7658
360,10.1348
360,8.9602
360,9.0497
360,9.1828
360,8.8191
360,9.9941
360,9.6826
360,9.6268
360,9.7593
360,8.6871
360,9.4974
360,9.0090
360,9.4009
360,9.5126
360,7.7386
360,7.7282
360,7.7495
360,7.7181
360,7.7228
360,7.7462
360,7.7185
360,7.7355
360,7.7106
360,7.7478
360,7.5633
360,7.7102
360,7.7496
360,8.7260
360,8.5050
360,8.3731
360,8.5202
360,8.9218
360,9.3789
360,8.0039
360,8.7878
360,6.3025
360,7.4284
360,8.4839
360,7.3721
360,9.2131
360,9.6534
360,9.2052
360,9.5045
360,9.2398
360,8.1864
360,9.6738
360,10.0320
360,10.0927
360,9.1013
360,9.2830
360,8.3704
360,8.2151
360,10.4142
360,5.9308
360,8.2083
360,6.8538
360,7.3853
360,10.3698
360,9.5253
360,7.7284
360,7.7631
360,7.6445
360,7.7092
360,7.7297
360,7.7731
360,8.1477
360,8.1668
360,8.1435
360,8.1716
360,8.1434
360,8.1513
360,8.1768
360,8.1525
360,8.2076
360,8.1924
360,8.1811
360,8.1934
360,8.1974
360,8.1613
360,8.1365
360,8.1550
360,8.7290
360,8.8833
360,8.9060
360,8.9892
360,8.9731
360,8.9672
360,9.0607
360,9.0526
360,9.0182
360,9.1634
360,9.0876
360,9.1349
360,9.1604
360,9.1433
360,9.2015
360,9.1960
360,9.0780
360,9.2078
360,9.1966
360,9.2267
360,9.2363
360,9.2172
360,9.2231
360,9.2170
360,9.1948
360,9.2686
360,9.1838
360,9.2941
360,9.2223
360,9.2460
360,9.2864
360,9.1960
360,9.1368
360,9.3438
360,9.3082
360,8.9998
360,8.9787
360,8.9987
360,9.0050
360,8.9581
360,8.7609
360,9.2337
360,9.2282
360,7.8592
360,7.8611
360,7.8201
360,7.8719
360,7.8642
360,7.8698
360,7.8911
360,7.9153
360,7.8955
360,7.8640
384,10.1587
384,9.2679
384,7.7430
384,7.3065
384,4.9379
384,9.2320
384,9.6312
384,8.2059
384,8.7654
384,8.0088
384,8.7406
384,9.9358
384,8.9702
384,10.2032
384,9.8095
384,9.5986
384,9.1212
384,10.0462
384,10.3307
384,9.8332
384,10.1565
384,6.3261
384,9.2899
384,7.5683
384,4.7486
384,10.1318
384,8.9597
384,9.0457
384,9.2047
384,8.8235
384,9.9852
384,9.6829
384,9.6309
384,9.7636
384,8.6779
384,9.4962
384,9.0088
384,9.4106
384,9.5080
384,7.7486
384,7.7414
384,7.7198
384,7.7241
384,7.7275
384,7.7520
384,7.7287
384,7.7405
384,7.7100
384,7.7391
384,7.5442
384,7.7228
384,7.7416
384,8.7257
384,8.5050
384,8.3766
384,8.5158
384,8.9287
384,9.3687
384,8.0046
384,8.8064
384,6.2969
384,7.4344
384,8.4779
384,7.3725
384,9.2210
384,9.6502
384,9.2136
384,9.5063
384,9.2393
384,8.1759
384,9.6703
384,10.0335
384,10.0913
384,9.1018
384,9.2817
384,8.3702
384,8.2260
384,10.4353
384,5.9377
384,8.2095
384,6.8667
384,7.3815
384,10.3807
384,9.5084
384,7.7365
384,7.7555
384,7.6325
384,7.7186
384,7.7295
384,7.7756
384,8.1362
384,8.1321
384,8.1593
384,8.1853
384,8.1823
384,8.1813
384,8.1486
384,8.1820
384,8.1615
384,8.1947
384,8.2087
384,8.2024
384,8.2277
384,8.1521
384,8.1417
384,8.1808
384,8.7702
384,8.8619
384,8.9210
384,8.9946
384,8.9997
384,8.9778
384,9.0438
384,9.0229
384,9.0155
384,9.1610
384,9.1043
384,9.2114
384,9.1387
384,9.1799
384,9.2321
384,9.2320
384,9.1048
384,9.2057
384,9.1734
384,9.2567
384,9.2324
384,9.1716
384,9.2139
384,9.2048
384,9.1833
384,9.2300
384,9.1939
384,9.2530
384,9.2369
384,9.2035
384,9.2470
384,9.2320
384,9.1431
384,9.3577
384,9.2823
384,8.9911
384,8.9803
384,8.9839
384,8.9673
384,8.9470
384,8.7587
384,9.2781
384,9.2225
384,7.8605
384,7.8611
384,7.8376
384,7.8778
384,7.8737
384,7.8897
384,7.9058
384,7.9061
384,7.9010
384,7.8800
